,IMDB ID,MPAA,genres,in release,movie name,opening,release date,running time,widest release
901,tt0372784,PG-13,"Action
    
        Adventure",200,Batman Begins,48745440,"Jun 15, 2005
            -
            Oct 30, 2005",2.33,3858
902,tt0289879,R,"Drama
    
        Sci-Fi
    
        Thriller",344,The Butterfly Effect,17100000,"Jan 23, 2004
            -
            May 20, 2004",1.88,2605
903,tt0360486,R,"Action
    
        Fantasy
    
        Horror
    
        Mystery",317,Constantine,29769098,"Feb 18, 2005
            -
            Jun 16, 2005",2.02,3006
904,tt2279339,PG-13,"Comedy
    
        Fantasy
    
        Romance",415,Love the Coopers,8317545,"Nov 13, 2015
            -
            Jan 14, 2016",1.78,2603
905,tt4513674,PG-13,"Comedy
    
        Drama
    
        Romance",170,Caf̩ Society,359289,"Jul 15, 2016 (Aug 5, 2016)
            -
            Oct 6, 2016",1.6,631
906,tt0338348,N/A,"Adventure
    
        Animation
    
        Comedy
    
        Family
    
        Fantasy
    
        Musical",416,The Polar Express,165000000,"Nov 11, 2016",1.67,129
907,tt7243686,N/A,"Action
    
        Crime",35,The Swindlers,82818,"Dec 1, 2017
            -
            Dec 28, 2017",1.95,27
908,tt7127248,N/A,Sport,128,Showtime Championship Boxing: Floyd Mayweather vs. Conor McGregor,2620183,"Aug 26, 2017
            -
            Aug 26, 2017",4.13,532
909,tt0106364,PG,"Action
    
        Animation
    
        Crime
    
        Drama
    
        Mystery
    
        Sci-Fi
    
        Thriller",372,Batman: Mask of the Phantasm,1189975,"Dec 25, 1993
            -
            Feb 10, 1994",1.27,1506
910,tt3949660,PG-13,"Action
    
        Adventure
    
        Comedy
    
        Sci-Fi",212,Teenage Mutant Ninja Turtles: Out of the Shadows,35316382,"Jun 3, 2016
            -
            Sep 8, 2016",1.87,4071
911,tt4414694,N/A,"Documentary
    
        History
    
        News",416,Dreams Rewired,N/A,"Nov 12, 2015",1.47,4
912,tt5580390,R,"Adventure
    
        Drama
    
        Fantasy
    
        Romance
    
        Thriller",396,The Shape of Water,166564,"Dec 1, 2017 (Dec 22, 2017)
            -
            May 3, 2018",2.05,2341
913,tt2726552,R,"Crime
    
        Drama
    
        Mystery
    
        Thriller",21,A Kind of Murder,978,"Dec 16, 2016
            -
            Dec 29, 2016",1.58,3
914,tt6595896,N/A,"Action
    
        Adventure
    
        Animation
    
        Family
    
        Fantasy",61,Pok̩mon the Movie: I Choose You!,N/A,"Nov 5, 2017
            -
            Nov 16, 2017",1.63,789
915,tt5540188,N/A,"Crime
    
        Drama
    
        Mystery
    
        Thriller",147,The Nile Hilton Incident,8183,"Aug 11, 2017
            -
            Nov 9, 2017",1.85,9
916,tt0103776,PG-13,"Action
    
        Crime
    
        Fantasy",196,Batman Returns,45687711,"Jun 19, 1992
            -
            Oct 22, 1992",2.1,2644
917,tt0387131,R,"Drama
    
        Mystery
    
        Romance
    
        Thriller",128,The Constant Gardener,8577000,"Aug 31, 2005
            -
            Dec 1, 2005",2.15,1387
918,tt0426615,PG-13,"Comedy
    
        Crime
    
        Drama
    
        Music
    
        Romance",44,In the Mix,4448491,"Nov 23, 2005
            -
            Dec 29, 2005",1.58,1608
919,tt0104231,PG-13,"Adventure
    
        Drama
    
        Romance
    
        Western",224,Far and Away,10194520,"May 22, 1992",2.33,1885
920,tt0433383,PG,"Biography
    
        Drama
    
        History",451,"Good Night, and Good Luck.",421446,"Oct 7, 2005 (Nov 4, 2005)
            -
            Mar 16, 2006",1.55,929
921,tt2267968,PG,"Action
    
        Adventure
    
        Animation
    
        Comedy
    
        Family
    
        Fantasy",338,Kung Fu Panda 3,41282042,"Jan 29, 2016
            -
            Jul 21, 2016",1.58,3987
922,tt5669936,R,"Action
    
        Sci-Fi
    
        Thriller",213,The Recall,6570,"Jun 2, 2017
            -
            Jun 22, 2017",1.5,31
923,tt4769824,PG-13,"Animation
    
        Drama
    
        Family
    
        History
    
        War",143,In This Corner of the World,24205,"Aug 11, 2017
            -
            Sep 14, 2017",2.15,20
924,tt2345759,PG-13,"Action
    
        Adventure
    
        Fantasy
    
        Thriller",206,The Mummy,31688375,"Jun 9, 2017
            -
            Aug 24, 2017",1.83,4035
925,tt0360009,R,"Action
    
        Crime
    
        Drama
    
        Mystery
    
        Thriller",295,Spartan,2011435,"Mar 12, 2004
            -
            Apr 15, 2004",1.77,832
926,tt1798603,R,"Comedy
    
        Crime
    
        Drama",404,Bad Santa 2,6176680,"Nov 23, 2016
            -
            Jan 26, 2017",1.53,2945
927,tt2091935,R,"Action
    
        Comedy
    
        Romance",268,Mr. Right,25369,"Apr 8, 2016
            -
            Apr 14, 2016",1.58,35
928,tt0317198,R,"Comedy
    
        Drama
    
        Romance",415,Bridget Jones: The Edge of Reason,8684055,"Nov 12, 2004 (Nov 19, 2004)
            -
            Jan 20, 2005",1.8,2473
929,tt6654082,N/A,Documentary,257,BOSTON: An American Running Story,N/A,"Apr 19, 2017
            -
            May 9, 2017",1.9,481
930,tt0061913,N/A,"Documentary
    
        Drama
    
        War",1,Far from Vietnam,1125,"Aug 28, 2013",1.92,1
931,tt0348593,R,"Comedy
    
        Drama",171,The Door in the Floor,456876,"Jul 14, 2004
            -
            Oct 28, 2004",1.85,134
932,tt2567026,PG,"Adventure
    
        Family
    
        Fantasy",219,Alice Through the Looking Glass,26858726,"May 27, 2016
            -
            Sep 1, 2016",1.88,3763
933,tt0364725,PG-13,"Comedy
    
        Sport",197,Dodgeball,30070196,"Jun 18, 2004
            -
            Nov 4, 2004",1.53,3020
934,tt0475290,PG-13,"Comedy
    
        Drama
    
        Music
    
        Mystery",331,"Hail, Caesar!",11355225,"Feb 5, 2016
            -
            Jun 30, 2016",1.77,2248
935,tt3110958,PG-13,"Action
    
        Adventure
    
        Comedy
    
        Crime
    
        Mystery
    
        Thriller",205,Now You See Me 2,22383146,"Jun 10, 2016
            -
            Aug 25, 2016",2.15,3232
936,tt3263904,PG-13,"Biography
    
        Drama",479,Sully,35028301,"Sep 9, 2016
            -
            Jan 26, 2017",1.6,3955
937,tt0400497,N/A,"Adventure
    
        Comedy
    
        Family
    
        Fantasy
    
        Romance
    
        Sport",193,Herbie Fully Loaded,12709221,"Jun 22, 2005
            -
            Oct 13, 2005",1.6800000000000002,3521
938,tt0339291,PG,"Adventure
    
        Comedy
    
        Family
    
        Fantasy",380,Lemony Snicket's A Series of Unfortunate Events,30061756,"Dec 17, 2004
            -
            Apr 28, 2005",1.8,3623
939,tt6294822,PG-13,"Biography
    
        Drama
    
        History
    
        Thriller",375,The Post,526011,"Dec 22, 2017 (Jan 12, 2018)
            -
            May 17, 2018",1.9300000000000002,2851
940,tt5698496,N/A,"Animation
    
        Drama
    
        Fantasy",164,The Girl Without Hands,2916,"Jul 21, 2017
            -
            Sep 24, 2017",1.27,7
941,tt0327919,PG,"Adventure
    
        Drama",35,I Am David,160346,"Dec 3, 2004
            -
            Dec 23, 2004",1.5,226
942,tt0418753,NC-17,"Biography
    
        Documentary
    
        History",324,Inside Deep Throat,88709,"Feb 11, 2005
            -
            May 19, 2005",1.48,27
943,tt0059012,N/A,"Comedy
    
        Drama
    
        History
    
        War",366,Chimes at Midnight,13630,"Jan 1, 2016
            -
            Mar 24, 2016",1.98,4
944,tt2978102,R,"Crime
    
        Drama
    
        Thriller",247,Term Life,13040,"Apr 29, 2016
            -
            May 5, 2016",1.55,50
945,tt4062536,R,"Horror
    
        Music
    
        Thriller",261,Green Room,87984,"Apr 15, 2016 (May 13, 2016)
            -
            Jul 14, 2016",1.58,777
946,tt3564472,R,"Adventure
    
        Comedy
    
        Drama",164,Girls Trip,31201920,"Jul 21, 2017
            -
            Oct 19, 2017",2.03,2648
947,tt5764024,N/A,"Drama
    
        Romance",353,OK Jaanu,225968,"Jan 13, 2017
            -
            Jan 26, 2017",2.25,121
948,tt0377091,R,"Crime
    
        Drama",140,Mean Creek,29170,"Aug 20, 2004
            -
            Dec 16, 2004",1.5,49
949,tt0324127,R,"Crime
    
        Horror
    
        Mystery
    
        Thriller",127,Suspect Zero,3446375,"Aug 27, 2004
            -
            Oct 21, 2004",1.65,1501
950,tt2693580,N/A,"Comedy
    
        Drama",107,Miss Stevens,2451,"Sep 16, 2016
            -
            Oct 6, 2016",1.43,2
951,tt6690310,N/A,"Action
    
        Crime",269,Extraordinary Mission,28649,"Apr 7, 2017
            -
            Apr 20, 2017",1.95,20
952,tt0357413,PG-13,Comedy,176,Anchorman: The Legend of Ron Burgundy,28416365,"Jul 9, 2004
            -
            Oct 7, 2004",1.5699999999999998,3104
953,tt0335345,R,Drama,296,The Passion of the Christ,223789,"Mar 11, 2005
            -
            Mar 31, 2005",2.12,957
954,tt0252028,PG-13,"Comedy
    
        Romance",77,Surviving Christmas,4441356,"Oct 22, 2004
            -
            Nov 23, 2004",1.52,2755
955,tt2368619,R,"Action
    
        Crime
    
        Drama
    
        Thriller",49,The Take,41546,"Nov 18, 2016
            -
            Nov 22, 2016",1.53,100
956,tt0109254,R,"Action
    
        Comedy
    
        Crime
    
        Thriller",221,Beverly Hills Cop III,12426169,"May 25, 1994",1.73,2748
957,tt0418763,R,"Action
    
        Biography
    
        Drama
    
        War",423,Jarhead,27726210,"Nov 4, 2005
            -
            Jan 19, 2006",2.08,2448
958,tt0375912,R,"Action
    
        Crime
    
        Drama
    
        Thriller",233,Layer Cake,81706,"May 13, 2005
            -
            Aug 18, 2005",1.75,200
959,tt4046784,PG-13,"Action
    
        Adventure
    
        Sci-Fi
    
        Thriller",471,Maze Runner: The Scorch Trials,30316510,"Sep 18, 2015
            -
            Jan 21, 2016",2.18,3792
960,tt0354766,R,"Action
    
        Crime
    
        Drama
    
        Thriller",281,Never Die Alone,3089993,"Mar 26, 2004
            -
            Jun 10, 2004",1.47,1160
961,tt0331632,PG,"Adventure
    
        Comedy
    
        Family
    
        Fantasy
    
        Horror
    
        Mystery
    
        Sci-Fi",281,Scooby-Doo 2: Monsters Unleashed,29438331,"Mar 26, 2004
            -
            Aug 26, 2004",1.55,3312
962,tt0371246,PG-13,"Comedy
    
        Drama
    
        Romance",380,Spanglish,8817853,"Dec 17, 2004
            -
            Feb 3, 2005",2.18,2587
963,tt4535650,N/A,"Action
    
        Comedy
    
        Drama
    
        Romance",381,Dilwale,1920402,"Dec 17, 2015
            -
            Jan 21, 2016",2.63,268
964,tt0120667,PG-13,"Action
    
        Adventure
    
        Family
    
        Fantasy
    
        Sci-Fi",182,Fantastic Four,56061504,"Jul 8, 2005
            -
            Dec 29, 2005",1.77,3619
965,tt0412019,R,"Comedy
    
        Drama
    
        Mystery
    
        Romance",154,Broken Flowers,780408,"Aug 5, 2005
            -
            Nov 17, 2005",1.77,433
966,tt0358273,PG-13,"Biography
    
        Drama
    
        Music
    
        Romance",409,Walk the Line,22347341,"Nov 18, 2005
            -
            May 4, 2006",2.27,3160
967,tt5286444,N/A,"Biography
    
        Drama
    
        Thriller",317,Neerja,626528,"Feb 19, 2016
            -
            Mar 10, 2016",2.03,121
968,tt0245429,PG,"Adventure
    
        Animation
    
        Family
    
        Fantasy
    
        Mystery",66,Spirited Away,903896,"Oct 27, 2017",2.08,632
969,tt0375173,R,"Comedy
    
        Drama
    
        Romance",422,Alfie,6218335,"Nov 5, 2004
            -
            Jan 13, 2005",1.72,2215
970,tt1289401,PG-13,"Action
    
        Comedy
    
        Fantasy
    
        Sci-Fi",175,Ghostbusters,46018755,"Jul 15, 2016
            -
            Nov 10, 2016",1.9300000000000002,3963
971,tt0410097,R,"Crime
    
        Drama
    
        Music",168,Hustle & Flow,8017808,"Jul 22, 2005
            -
            Nov 28, 2005",1.9300000000000002,1016
972,tt0351977,PG-13,"Action
    
        Crime",274,Walking Tall,15501114,"Apr 2, 2004
            -
            Jul 29, 2004",1.43,2836
973,tt1758810,R,"Crime
    
        Drama
    
        Mystery
    
        Thriller",77,The Snowman,3372565,"Oct 20, 2017
            -
            Nov 23, 2017",1.98,1815
974,tt4411504,R,"Biography
    
        Crime
    
        Drama
    
        Thriller",289,The Clan,12519,"Mar 18, 2016
            -
            Apr 14, 2016",1.8,19
975,tt1781058,R,"Comedy
    
        Drama",283,Wilson,336227,"Mar 24, 2017
            -
            Apr 20, 2017",1.5699999999999998,311
976,tt4622512,PG-13,"Biography
    
        Comedy
    
        Drama
    
        Sport",105,Battle of the Sexes,518332,"Sep 22, 2017 (Sep 29, 2017)
            -
            Dec 21, 2017",2.02,1822
977,tt6093162,N/A,"Adventure
    
        Documentary
    
        Drama",60,I'll Push You: A Real-Life Inspiration,N/A,"Nov 2, 2017
            -
            Nov 2, 2017",1.67,557
978,tt4393036,N/A,Drama,339,Emily,1164,"Jan 27, 2017
            -
            Apr 30, 2017",1.38,2
979,tt1785635,N/A,"Crime
    
        Horror
    
        Mystery
    
        Thriller",122,The Vault,4308,"Sep 1, 2017
            -
            Sep 7, 2017",1.52,11
980,tt2304933,PG-13,"Action
    
        Adventure
    
        Drama
    
        Fantasy
    
        Sci-Fi
    
        Thriller",345,The 5th Wave,10326356,"Jan 22, 2016
            -
            May 26, 2016",1.87,2908
981,tt3183660,PG-13,"Adventure
    
        Family
    
        Fantasy",409,Fantastic Beasts and Where to Find Them,74403387,"Nov 18, 2016
            -
            Mar 30, 2017",2.2,4144
982,tt0251110,R,"Drama
    
        Romance",260,Gypsy 83,5054,"Apr 16, 2004",1.5699999999999998,1
983,tt1663202,R,"Action
    
        Adventure
    
        Biography
    
        Drama
    
        History
    
        Western",373,The Revenant,474560,"Dec 25, 2015 (Jan 8, 2016)
            -
            May 26, 2016",2.6,3711
984,tt0332452,R,"Drama
    
        History",232,Troy,46865412,"May 14, 2004
            -
            Sep 30, 2004",2.7199999999999998,3411
985,tt2516274,N/A,"Biography
    
        Documentary
    
        Family
    
        Music",382,The Winding Stream,3660,"Dec 16, 2015",1.5,3
986,tt4158876,N/A,"Comedy
    
        Drama",114,Other People,36997,"Sep 9, 2016
            -
            Oct 13, 2016",1.62,12
987,tt8884102,N/A,N/A,267,The Bolshoi Ballet: Live From Moscow - A Hero of Our Time,104837,"Apr 9, 2017
            -
            Apr 9, 2017",2.75,401
988,tt0091419,PG-13,"Comedy
    
        Horror
    
        Musical
    
        Romance
    
        Sci-Fi",66,Little Shop of Horrors,156288,"Oct 27, 2017
            -
            Nov 2, 2017",1.5699999999999998,511
989,tt0342258,R,"Action
    
        Crime
    
        Drama
    
        Thriller",233,Unleashed,10600000,"May 13, 2005
            -
            Jul 14, 2005",1.72,1962
990,tt0406375,PG,"Action
    
        Adventure
    
        Comedy
    
        Family
    
        Fantasy
    
        Sci-Fi",416,Zathura: A Space Adventure,13427872,"Nov 11, 2005
            -
            Dec 11, 2005",1.6800000000000002,3232
991,tt3702652,R,Horror,303,The Other Side of the Door,1211210,"Mar 4, 2016
            -
            Apr 14, 2016",1.6,585
992,tt5835100,N/A,"Documentary
    
        Drama",266,Samaritan's Purse presents Facing Darkness,N/A,"Apr 10, 2017
            -
            Apr 10, 2017",1.55,656
993,tt7751038,N/A,Documentary,69,Revive Us 2,N/A,"Oct 24, 2017
            -
            Nov 2, 2017",1.5,731
994,tt0326856,PG-13,Comedy,246,Envy,6160886,"Apr 30, 2004
            -
            Jun 27, 2004",1.65,2445
995,tt0399327,PG-13,"Action
    
        Comedy
    
        Crime",114,The Man,4025000,"Sep 9, 2005
            -
            Oct 13, 2005",1.38,2040
996,tt0338188,R,"Adventure
    
        Thriller
    
        Western",402,The Missing,10833633,"Nov 26, 2003
            -
            Feb 16, 2004",2.2800000000000002,2756
997,tt4501244,R,Comedy,374,Why Him?,11002986,"Dec 23, 2016
            -
            Mar 23, 2017",1.85,3008
998,tt0376541,R,"Drama
    
        Romance",394,Closer,7707972,"Dec 3, 2004 (Dec 10, 2004)
            -
            Feb 13, 2005",1.73,1098
999,tt0130236,N/A,"Action
    
        Crime
    
        Thriller",263,Samurai Cop,N/A,"Apr 13, 2017
            -
            Apr 20, 2017",1.6,705
1000,tt5282006,R,"Action
    
        Drama
    
        Thriller",35,The Duelist,7576,"Dec 2, 2016
            -
            Dec 15, 2016",1.8199999999999998,10
